"AtcoCode","OperatorRef","NationalCoachCode","Name","NameLang","LongName","LongNameLang","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"5610AWE90295","","900012743A","Black Lion Hotel","","Black Lion Hotel","","U","290928","279885","2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new"
"5610AWE90296","","900012743C","Post Office","","Post Office","","U","290856","279907","2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new"
"5610WDB24020","","900014505","Interchange","","Interchange","","U","304801","228496","2000-01-01T00:00:00","2015-10-06T09:06:34",1,"rev"
"5610WDB48375","","900012503","Welshpool NX","","Welshpool NX","","U","322947","307380","2013-06-07T16:50:10","2015-12-01T20:00:27",1,"rev"
"5710AWA10299","","900015035S","Bus Station","","Bus Station","","U","318168","175973","2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new"
"5710AWA10301","","900015035","Bus Station","","Bus Station","","U","318200","175988","2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new"
"5710AWA10305","","900015035M","Bus Station","","Bus Station","","U","318180","175966","2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new"
"5710AWA10307","","900015035P","Bus Station","","Bus Station","","U","318216","175981","2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new"
"5710AWA10311","","900015035L","Bus Station","","Bus Station","","U","318214","175966","2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new"
"5710AWA11088","","900098020M","Castle Street","","Castle Street","","U","317992","176443","2000-01-01T00:00:00","2013-02-12T00:00:00",0,"new"
"5710CAA02624","","900015035X","Customhouse Street","","Customhouse Street","","U","318487","175953","2000-01-01T00:00:00","2010-06-30T00:00:00",0,"new"
"5710WDB48382","","900098020R","Kingsway","","Kingsway","","U","318240","176785","2000-01-01T00:00:00","2013-02-12T00:00:00",0,"new"
"5710WDB48395","","900098020Q","Westgate Street","","Westgate Street","","U","318104","176264","2000-01-01T00:00:00","2012-05-23T00:00:00",0,"new"
"5810AWC50787","","900014201","Bus Station","","Bus Station","","U","258891","198595","2000-01-01T00:00:00","2015-10-06T10:09:27",1,"rev"
"5810WDB48069","","900014225","Bus Station","","Bus Station","","U","265356","192719","2000-01-01T00:00:00","2015-09-30T16:15:06",1,"rev"
"5810WDB48069","","900014225A","Bus Station","","Bus Station","","U","265356","192719","2000-01-01T00:00:00","2015-09-30T16:15:06",1,"rev"
"5810WDB48069","","900014225B","Bus Station","","Bus Station","","U","265356","192719","2000-01-01T00:00:00","2015-09-30T16:15:06",1,"rev"
"5820AWC53042","","900014210","Railway Station","","Railway Station","","U","275176","197542","2000-01-01T00:00:00","2012-07-06T00:00:00",0,"new"
"5820AWK65491","","900014375","Bus Station","","Bus Station","","U","276404","190040","2000-01-01T00:00:00","2015-11-25T18:57:10",2,"rev"
"6080321","","900067178","Barloan Toll","","Barloan Toll","","U","240585","676200","2003-08-27T00:00:00","2010-03-04T21:16:30",0,"new"
"6080539","","900067257","Lower Stoneymollan Road","","Lower Stoneymollan Road","","U","238060","681642","2005-07-11T15:41:03","2010-03-04T20:10:43",0,"new"
"6080541","","900098110","Kilbowie Roundabout Westbound","","Kilbowie Roundabout Westbound","","U","249822","672038","2005-07-11T15:50:09","2012-03-30T16:22:39",0,"new"
"6090363","","900067128","Kersland Street Stop 1","","Kersland Street Stop 1","","U","256940","667266","2003-08-27T00:00:00","2010-03-05T02:08:50",0,"new"
"6090373","","900067166","Gartnavel Hospital","","Gartnavel Hospital","","U","255533","668212","2003-08-27T00:00:00","2010-03-05T01:56:17",0,"new"
"6090382","","900067187","Anniesland Cross","","Anniesland Cross","","U","254733","668752","2003-08-27T00:00:00","2010-03-05T00:57:36",0,"new"
"60903826","","900067157","Buchanan Bus Station","","Buchanan Bus Station","","U","259271","665849","2005-08-12T11:47:06","2010-03-05T02:29:58",0,"new"
"6090408","","900067277","Heathcot Place","","Heathcot Place","","U","250988","670838","2003-08-27T00:00:00","2010-04-08T20:15:17",0,"new"
"6130351","","900098163","McInroys Point","","McInroys Point","","U","222014","676780","2003-08-27T00:00:00","2010-03-04T20:32:07",0,"new"
"6130369","","900098111","Wemyss Bay Station","","Wemyss Bay Station","","U","219370","668517","2003-08-27T00:00:00","2010-03-05T00:16:17",0,"new"
"613099","","900067848","Coronation Park","","Coronation Park","","U","232268","674606","2003-08-27T00:00:00","2010-03-04T21:53:24",0,"new"
"61501662","","900067188","Bus Station","","Bus Station","","U","272219","655272","2005-09-07T15:02:42","2010-12-21T16:14:45",0,"new"
"61501662","","900067188A","Bus Station","","Bus Station","","U","272219","655272","2005-09-07T15:02:42","2010-12-21T16:14:45",0,"new"
"61501662","","900067188B","Bus Station","","Bus Station","","U","272219","655272","2005-09-07T15:02:42","2010-12-21T16:14:45",0,"new"
"61501663","","900098164","Bus Station","","Bus Station","","U","263695","654043","2005-09-07T14:57:58","2012-04-25T14:39:48",0,"new"
"61501710","","900067007","Abington Service Area","","Abington Service Area","","U","293051","624989","2007-06-22T09:31:09","2010-01-07T16:19:05",0,"new"
"6190748","","900067067","Bus Station","","Bus Station","","U","233554","621850","2005-08-12T12:00:13","2009-11-18T10:33:51",0,"new"
"6200600751","","900066157","Bus Station","","Bus Station","","U","325712","674242","2007-12-06T00:00:00","2011-01-07T15:17:45",3,"rev"
"6200600751","","900066157A","Bus Station","","Bus Station","","U","325712","674242","2007-12-06T00:00:00","2011-01-07T15:17:45",3,"rev"
"6280327075","","900066107C","South Street","","South Street","","U","333203","667222","2008-01-27T00:00:00","2010-01-07T00:00:00",2,"rev"
"6280327190","","900066107A","Jarnac Court","","Jarnac Court","","U","333130","667283","2008-01-27T00:00:00","",1,"rev"
"630040451","","900090137","Kirkburn Drive","","Kirkburn Drive","","U","383005","772583","2004-11-03T00:00:00","2011-12-19T16:20:00",8,"rev"
"630040531","","900090136","Station Road","","Station Road","","U","374717","764936","2004-11-03T00:00:00","2011-12-20T12:25:00",3,"rev"
"639070041","","900090017","Union Square Bus Station","","Union Square Bus Station","","U","394282","805960","2003-07-25T00:00:00","2009-11-05T12:14:00",6,"rev"
"6400L00040","","900090097","Bus Station","","Bus Station","","U","340575","730521","2002-11-28T00:00:00","2012-08-29T14:56:55",7,"rev"
"64801094","","900090337","Leonard Street","","Leonard Street","","U","311336","723212","2005-03-01T00:00:00","2012-01-17T11:48:35",6,"rev"
"64801125","","900090777","Royal Bank Of Scotland","","Royal Bank Of Scotland","","U","312014","704640","2005-04-14T00:00:00","2005-04-14T00:00:00",0,"new"
"64801285","","900090228","Birnam Hotel","","Birnam Hotel","","U","303124","741897","2005-04-18T00:00:00","2009-12-21T00:00:00",3,"rev"
"64801288","","900090268","Bus Bay","","Bus Bay","","U","299446","749737","2005-04-15T00:00:00","2010-05-17T00:00:00",5,"rev"
"64801301","","900090227A","Fishers Hotel","","Fishers Hotel","","U","293930","758167","2005-04-04T00:00:00","2009-12-21T00:00:00",1,"rev"
"64801304","","900090227C","Fishers Hotel","","Fishers Hotel","","U","293901","758170","2005-04-12T00:00:00","2009-12-21T00:00:00",1,"rev"
"64801614","","900090107","Gleneagles Station Road End","","Gleneagles Station Road End","","U","292747","710806","2004-09-28T00:00:00","2010-05-27T00:00:00",2,"rev"
"64801651","","900090127","Abernyte Link Road","","Abernyte Link Road","","U","327966","729025","2005-04-15T00:00:00","2009-12-15T00:00:00",1,"rev"
"64802155","","900090587","Northbound Bus Bay","","Northbound Bus Bay","","U","309328","728706","2005-03-07T00:00:00","2010-03-24T00:00:00",2,"rev"
"64802175","","900090258","Bus Bay","","Bus Bay","","U","297605","752821","2005-04-18T00:00:00","2009-08-05T00:00:00",1,"rev"
"64804323","","900090957","Park and Ride","","Park and Ride","","U","311215","702455","2007-02-15T00:00:00","2010-11-17T09:08:15",9,"rev"
"6490IM002","","900090037","Bus Station","","Bus Station","","U","364095","740957","2002-11-29T00:00:00","2010-06-11T00:00:00",2,"rev"
"6490IM025","","900090187","Co-op","","Co-op","","U","371445","757884","2002-11-29T00:00:00","2013-12-03T11:22:46",6,"rev"
"6500D0335","","900090438","Carnegie College","","Carnegie College","","U","312487","688370","2002-11-26T00:00:00","2009-10-05T00:00:00",4,"rev"
"66004600026","","900090356","Mayfield Street","","Mayfield Street","","U","279669","691390","2005-01-17T00:00:00","2005-01-17T00:00:00",1,"new"
"66004810041","","900098167","St Margarets Church","","St Margarets Church","","U","278305","694963","2004-10-26T00:00:00","2012-04-12T11:11:01",2,"rev"
"66005685001","","900098168","Hotel","","Hotel","","U","231802","718393","2008-05-10T00:00:00","2009-06-17T00:00:00",1,"rev"
"66005690004","","900067948","Pine Trees Leisure Park","","Pine Trees Leisure Park","","U","233093","730222","2007-05-28T00:00:00","2009-06-19T00:00:00",1,"rev"
"66005710007","","900090388","Royal Hotel","","Royal Hotel","","U","279219","697472","2004-10-26T00:00:00","2005-01-17T00:00:00",0,"new"
"66901000004","","900066097","Bus Station","","Bus Station","","U","289135","679859","2001-12-24T00:00:00","2009-10-26T00:00:00",1,"rev"
"66901610021","","900066048","Mariner Centre","","Mariner Centre","","U","286649","680571","1998-07-03T00:00:00","1998-07-03T00:00:00",1,"new"
"66902130601","","900098119","Newlands Garage","","Newlands Garage","","U","291824","680690","1998-07-03T00:00:00","1998-07-03T00:00:00",1,"new"
"6700713445A","","900090190","Royal Bank of Scotland","","Royal Bank of Scotland","","U","265762","869576","2003-11-11T00:00:00","2003-11-11T00:00:00",0,"new"
"670085519","","900093157","Post Office","","Post Office","","U","250800","830046","2003-10-27T00:00:00","2009-01-19T15:50:00",1,"rev"
"670085669","","900090146","Hotel","","Hotel","","U","239415","861685","2003-11-27T00:00:00","2009-01-16T16:36:00",2,"rev"
"670085865","","900090147","Bus Station","","Bus Station","","U","266668","845588","2003-12-12T00:00:00","2010-03-09T11:26:00",4,"rev"
"670085952","","900093077","Harbour Slipway","","Harbour Slipway","","U","176106","827218","2003-11-11T00:00:00","2010-02-23T14:14:00",2,"rev"
"670085953","","900093067","Shorefront Shelter","","Shorefront Shelter","","U","175276","826393","2003-12-12T00:00:00","2012-07-03T09:49:39",3,"rev"
"670086051","","900098170","Loch Ness Youth Hostel","","Loch Ness Youth Hostel","","U","245739","819048","2003-11-27T00:00:00","2010-02-23T14:14:00",1,"rev"
"680000001505","","900067407C","Whitesands","","Whitesands","","U","296906","576108","2003-05-16T00:00:00","2009-01-16T14:30:00",3,"rev"
"680000001506","","900067407A","Whitesands","","Whitesands","","U","296914","576127","2004-01-21T00:00:00","2011-03-08T09:37:00",4,"rev"
"680000037111","","900067227","Dashwood Square","","Dashwood Square","","U","241020","565182","2003-05-24T00:00:00","2013-04-03T09:30:00",8,"rev"
"680000040333","","900067268C","St John Street","","St John Street","","U","247537","558809","2003-06-01T00:00:00","2006-06-22T15:35:00",1,"rev"
"680000040444","","900067268","St John Street","","St John Street","","U","247548","558818","2003-05-24T00:00:00","2006-06-22T15:36:00",1,"rev"
"680000040444","","900067268A","St John Street","","St John Street","","U","247548","558818","2003-05-24T00:00:00","2006-06-22T15:36:00",1,"rev"
"680000046502","","900067504","Carlingwark Street","","Carlingwark Street","","U","276206","562076","2003-05-24T00:00:00","2006-08-18T10:28:00",2,"rev"
"680000046502","","900067504C","Carlingwark Street","","Carlingwark Street","","U","276206","562076","2003-05-24T00:00:00","2006-08-18T10:28:00",2,"rev"
"680000088508","","900067298","Port Rodie","","Port Rodie","","U","206320","560955","2003-05-24T00:00:00","2009-06-23T11:33:00",5,"rev"
"680000091333","","900067279C","Town Hall","","Town Hall","","U","219776","557381","2003-05-24T00:00:00","2006-06-27T09:46:00",1,"rev"
"680000091444","","900067279A","Town Hall","","Town Hall","","U","219767","557389","2003-05-24T00:00:00","2006-06-27T09:47:00",1,"rev"
"680000093333","","900067502","Mill on the Fleet","","Mill on the Fleet","","U","259890","556243","2003-06-02T00:00:00","2009-06-19T11:42:00",2,"rev"
"680000093333","","900067502C","Mill on the Fleet","","Mill on the Fleet","","U","259890","556243","2003-06-02T00:00:00","2009-06-19T11:42:00",2,"rev"
